statistic,statistic_label,tlist(a1),year,c02339v02812,county,c03346v04033,dwelling_status,c03341v04028,stamp_duty_event,c03344v04031,type_of_buyer,c03342v04029,type_of_sale,unit,value
HPA02C04,Median Price,2019,2019,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,162250.0
HPA02C04,Median Price,2019,2019,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2019,2019,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,162000.0
HPA02C04,Median Price,2019,2019,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,390376.0
HPA02C04,Median Price,2019,2019,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,409999.0
HPA02C04,Median Price,2019,2019,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,390376.0
HPA02C04,Median Price,2019,2019,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,405000.0
HPA02C04,Median Price,2019,2019,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,335000.0
HPA02C04,Median Price,2019,2019,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,350000.0
HPA02C04,Median Price,2019,2019,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,330000.0
HPA02C04,Median Price,2019,2019,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,350000.0
HPA02C04,Median Price,2019,2019,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,328000.0
HPA02C04,Median Price,2019,2019,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,350034.0
HPA02C04,Median Price,2019,2019,03,Kildare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,328299.0
HPA02C04,Median Price,2019,2019,03,Kildare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,350000.0
HPA02C04,Median Price,2019,2019,03,Kildare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,255000.0
HPA02C04,Median Price,2019,2019,03,Kildare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,266500.0
HPA02C04,Median Price,2019,2019,03,Kildare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,252750.0
HPA02C04,Median Price,2019,2019,03,Kildare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,266000.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,219296.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,289999.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,231200.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,244025.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,184000.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,190000.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,185000.0
HPA02C04,Median Price,2019,2019,04,Kilkenny,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,192500.0
HPA02C04,Median Price,2019,2019,05,Laois,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,214675.0
HPA02C04,Median Price,2019,2019,05,Laois,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,224530.0
HPA02C04,Median Price,2019,2019,05,Laois,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,219990.0
HPA02C04,Median Price,2019,2019,05,Laois,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,221325.0
HPA02C04,Median Price,2019,2019,05,Laois,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,05,Laois,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,174000.0
HPA02C04,Median Price,2019,2019,05,Laois,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,05,Laois,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,172500.0
HPA02C04,Median Price,2019,2019,06,Longford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,164465.0
HPA02C04,Median Price,2019,2019,06,Longford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,127120.0
HPA02C04,Median Price,2019,2019,06,Longford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,195000.0
HPA02C04,Median Price,2019,2019,06,Longford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,131660.0
HPA02C04,Median Price,2019,2019,06,Longford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,115000.0
HPA02C04,Median Price,2019,2019,06,Longford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,115000.0
HPA02C04,Median Price,2019,2019,06,Longford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,113000.0
HPA02C04,Median Price,2019,2019,06,Longford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,115000.0
HPA02C04,Median Price,2019,2019,07,Louth,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,253033.0
HPA02C04,Median Price,2019,2019,07,Louth,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,259000.0
HPA02C04,Median Price,2019,2019,07,Louth,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,253033.0
HPA02C04,Median Price,2019,2019,07,Louth,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,259999.0
HPA02C04,Median Price,2019,2019,07,Louth,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,182500.0
HPA02C04,Median Price,2019,2019,07,Louth,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,185000.0
HPA02C04,Median Price,2019,2019,07,Louth,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,183000.0
HPA02C04,Median Price,2019,2019,07,Louth,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,186000.0
HPA02C04,Median Price,2019,2019,08,Meath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,319252.0
HPA02C04,Median Price,2019,2019,08,Meath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,325000.0
HPA02C04,Median Price,2019,2019,08,Meath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,323000.0
HPA02C04,Median Price,2019,2019,08,Meath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,325000.0
HPA02C04,Median Price,2019,2019,08,Meath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,240000.0
HPA02C04,Median Price,2019,2019,08,Meath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,246000.0
HPA02C04,Median Price,2019,2019,08,Meath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,240000.0
HPA02C04,Median Price,2019,2019,08,Meath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,246000.0
HPA02C04,Median Price,2019,2019,09,Offaly,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,189950.0
HPA02C04,Median Price,2019,2019,09,Offaly,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,244050.0
HPA02C04,Median Price,2019,2019,09,Offaly,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,189950.0
HPA02C04,Median Price,2019,2019,09,Offaly,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,235400.0
HPA02C04,Median Price,2019,2019,09,Offaly,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,148000.0
HPA02C04,Median Price,2019,2019,09,Offaly,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2019,2019,09,Offaly,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,150000.0
HPA02C04,Median Price,2019,2019,09,Offaly,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2019,2019,10,Westmeath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,267562.0
HPA02C04,Median Price,2019,2019,10,Westmeath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,284975.0
HPA02C04,Median Price,2019,2019,10,Westmeath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,267562.0
HPA02C04,Median Price,2019,2019,10,Westmeath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,284950.0
HPA02C04,Median Price,2019,2019,10,Westmeath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,162000.0
HPA02C04,Median Price,2019,2019,10,Westmeath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,175000.0
HPA02C04,Median Price,2019,2019,10,Westmeath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,164000.0
HPA02C04,Median Price,2019,2019,10,Westmeath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,175000.0
HPA02C04,Median Price,2019,2019,11,Wexford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,225000.0
HPA02C04,Median Price,2019,2019,11,Wexford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,259000.0
HPA02C04,Median Price,2019,2019,11,Wexford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,225000.0
HPA02C04,Median Price,2019,2019,11,Wexford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,265000.0
HPA02C04,Median Price,2019,2019,11,Wexford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,11,Wexford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,172500.0
HPA02C04,Median Price,2019,2019,11,Wexford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,11,Wexford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,174000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,335000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,395000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,335000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,395000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,297000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,300000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,297000.0
HPA02C04,Median Price,2019,2019,12,Wicklow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,300000.0
HPA02C04,Median Price,2019,2019,13,Clare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,227499.0
HPA02C04,Median Price,2019,2019,13,Clare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,260086.0
HPA02C04,Median Price,2019,2019,13,Clare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,234999.0
HPA02C04,Median Price,2019,2019,13,Clare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,260660.0
HPA02C04,Median Price,2019,2019,13,Clare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,168500.0
HPA02C04,Median Price,2019,2019,13,Clare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,13,Clare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,13,Clare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,170000.0
HPA02C04,Median Price,2019,2019,14,Cork,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,306450.0
HPA02C04,Median Price,2019,2019,14,Cork,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,340000.0
HPA02C04,Median Price,2019,2019,14,Cork,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,310000.0
HPA02C04,Median Price,2019,2019,14,Cork,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,340001.0
HPA02C04,Median Price,2019,2019,14,Cork,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,225000.0
HPA02C04,Median Price,2019,2019,14,Cork,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,230000.0
HPA02C04,Median Price,2019,2019,14,Cork,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,225000.0
HPA02C04,Median Price,2019,2019,14,Cork,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,230000.0
HPA02C04,Median Price,2019,2019,15,Kerry,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,202030.0
HPA02C04,Median Price,2019,2019,15,Kerry,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,248950.0
HPA02C04,Median Price,2019,2019,15,Kerry,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,209975.0
HPA02C04,Median Price,2019,2019,15,Kerry,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,250200.0
HPA02C04,Median Price,2019,2019,15,Kerry,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,165000.0
HPA02C04,Median Price,2019,2019,15,Kerry,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,166750.0
HPA02C04,Median Price,2019,2019,15,Kerry,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,165000.0
HPA02C04,Median Price,2019,2019,15,Kerry,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,167000.0
HPA02C04,Median Price,2019,2019,16,Limerick,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,300000.0
HPA02C04,Median Price,2019,2019,16,Limerick,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,303613.0
HPA02C04,Median Price,2019,2019,16,Limerick,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,305000.0
HPA02C04,Median Price,2019,2019,16,Limerick,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,308500.0
HPA02C04,Median Price,2019,2019,16,Limerick,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,171000.0
HPA02C04,Median Price,2019,2019,16,Limerick,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,180000.0
HPA02C04,Median Price,2019,2019,16,Limerick,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,175000.0
HPA02C04,Median Price,2019,2019,16,Limerick,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,180000.0
HPA02C04,Median Price,2019,2019,17,Tipperary,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,195000.0
HPA02C04,Median Price,2019,2019,17,Tipperary,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,204953.0
HPA02C04,Median Price,2019,2019,17,Tipperary,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,195110.0
HPA02C04,Median Price,2019,2019,17,Tipperary,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,203733.0
HPA02C04,Median Price,2019,2019,17,Tipperary,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,135000.0
HPA02C04,Median Price,2019,2019,17,Tipperary,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2019,2019,17,Tipperary,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,138000.0
HPA02C04,Median Price,2019,2019,17,Tipperary,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2019,2019,18,Waterford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,233136.0
HPA02C04,Median Price,2019,2019,18,Waterford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,240000.0
HPA02C04,Median Price,2019,2019,18,Waterford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,224043.0
HPA02C04,Median Price,2019,2019,18,Waterford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,240000.0
HPA02C04,Median Price,2019,2019,18,Waterford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2019,2019,18,Waterford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,165000.0
HPA02C04,Median Price,2019,2019,18,Waterford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2019,2019,18,Waterford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,165000.0
HPA02C04,Median Price,2019,2019,19,Galway,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,323730.0
HPA02C04,Median Price,2019,2019,19,Galway,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,330005.0
HPA02C04,Median Price,2019,2019,19,Galway,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,325656.0
HPA02C04,Median Price,2019,2019,19,Galway,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,330009.0
HPA02C04,Median Price,2019,2019,19,Galway,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,212000.0
HPA02C04,Median Price,2019,2019,19,Galway,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,220000.0
HPA02C04,Median Price,2019,2019,19,Galway,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,210000.0
HPA02C04,Median Price,2019,2019,19,Galway,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,220000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,135995.0
HPA02C04,Median Price,2019,2019,20,Leitrim,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,85000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,130000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,80000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,112000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,112000.0
HPA02C04,Median Price,2019,2019,20,Leitrim,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,111500.0
HPA02C04,Median Price,2019,2019,20,Leitrim,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2019,2019,21,Mayo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,207572.0
HPA02C04,Median Price,2019,2019,21,Mayo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,201897.0
HPA02C04,Median Price,2019,2019,21,Mayo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,198625.0
HPA02C04,Median Price,2019,2019,21,Mayo,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,197969.0
HPA02C04,Median Price,2019,2019,21,Mayo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,130000.0
HPA02C04,Median Price,2019,2019,21,Mayo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,135000.0
HPA02C04,Median Price,2019,2019,21,Mayo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,130000.0
HPA02C04,Median Price,2019,2019,21,Mayo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,135400.0
HPA02C04,Median Price,2019,2019,22,Roscommon,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,184442.0
HPA02C04,Median Price,2019,2019,22,Roscommon,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,209975.0
HPA02C04,Median Price,2019,2019,22,Roscommon,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,184442.0
HPA02C04,Median Price,2019,2019,22,Roscommon,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,209209.0
HPA02C04,Median Price,2019,2019,22,Roscommon,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2019,2019,22,Roscommon,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,118000.0
HPA02C04,Median Price,2019,2019,22,Roscommon,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2019,2019,22,Roscommon,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2019,2019,23,Sligo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,136200.0
HPA02C04,Median Price,2019,2019,23,Sligo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,165000.0
HPA02C04,Median Price,2019,2019,23,Sligo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,129674.0
HPA02C04,Median Price,2019,2019,23,Sligo,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,167057.0
HPA02C04,Median Price,2019,2019,23,Sligo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,135000.0
HPA02C04,Median Price,2019,2019,23,Sligo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,140000.0
HPA02C04,Median Price,2019,2019,23,Sligo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,135000.0
HPA02C04,Median Price,2019,2019,23,Sligo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,140000.0
HPA02C04,Median Price,2019,2019,24,Cavan,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,177625.0
HPA02C04,Median Price,2019,2019,24,Cavan,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,175000.0
HPA02C04,Median Price,2019,2019,24,Cavan,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,177625.0
HPA02C04,Median Price,2019,2019,24,Cavan,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,178300.0
HPA02C04,Median Price,2019,2019,24,Cavan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,140000.0
HPA02C04,Median Price,2019,2019,24,Cavan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,147000.0
HPA02C04,Median Price,2019,2019,24,Cavan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,140000.0
HPA02C04,Median Price,2019,2019,24,Cavan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,146000.0
HPA02C04,Median Price,2019,2019,25,Donegal,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,148775.0
HPA02C04,Median Price,2019,2019,25,Donegal,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,155495.0
HPA02C04,Median Price,2019,2019,25,Donegal,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,148775.0
HPA02C04,Median Price,2019,2019,25,Donegal,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,157765.0
HPA02C04,Median Price,2019,2019,25,Donegal,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,117343.0
HPA02C04,Median Price,2019,2019,25,Donegal,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2019,2019,25,Donegal,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,115000.0
HPA02C04,Median Price,2019,2019,25,Donegal,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2019,2019,26,Monaghan,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,195000.0
HPA02C04,Median Price,2019,2019,26,Monaghan,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,191137.0
HPA02C04,Median Price,2019,2019,26,Monaghan,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,195793.0
HPA02C04,Median Price,2019,2019,26,Monaghan,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,195396.0
HPA02C04,Median Price,2019,2019,26,Monaghan,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,148000.0
HPA02C04,Median Price,2019,2019,26,Monaghan,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,150000.0
HPA02C04,Median Price,2019,2019,26,Monaghan,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,148250.0
HPA02C04,Median Price,2019,2019,26,Monaghan,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,150000.0
HPA02C04,Median Price,2020,2020,-,All Counties,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,335291.0
HPA02C04,Median Price,2020,2020,-,All Counties,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,350000.0
HPA02C04,Median Price,2020,2020,-,All Counties,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,339000.0
HPA02C04,Median Price,2020,2020,-,All Counties,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,350000.0
HPA02C04,Median Price,2020,2020,-,All Counties,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,227500.0
HPA02C04,Median Price,2020,2020,-,All Counties,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,233000.0
HPA02C04,Median Price,2020,2020,-,All Counties,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,230000.0
HPA02C04,Median Price,2020,2020,-,All Counties,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,235000.0
HPA02C04,Median Price,2020,2020,01,Carlow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,208597.0
HPA02C04,Median Price,2020,2020,01,Carlow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,260984.0
HPA02C04,Median Price,2020,2020,01,Carlow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,208597.0
HPA02C04,Median Price,2020,2020,01,Carlow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,260170.0
HPA02C04,Median Price,2020,2020,01,Carlow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,162568.0
HPA02C04,Median Price,2020,2020,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,170000.0
HPA02C04,Median Price,2020,2020,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,165627.0
HPA02C04,Median Price,2020,2020,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,175000.0
HPA02C04,Median Price,2020,2020,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,400000.0
HPA02C04,Median Price,2020,2020,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,420000.0
HPA02C04,Median Price,2020,2020,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,405000.0
HPA02C04,Median Price,2020,2020,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,427500.0
HPA02C04,Median Price,2020,2020,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,340000.0
HPA02C04,Median Price,2020,2020,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,365000.0
HPA02C04,Median Price,2020,2020,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,349500.0
HPA02C04,Median Price,2020,2020,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,368000.0
HPA02C04,Median Price,2020,2020,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,353104.0
HPA02C04,Median Price,2020,2020,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,365000.0
